14:07:39.1720 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 48 latency next_fit
14:07:39.1721 [INFO] uart5: [virt: 34.28s (+14.8ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 48 latency next_fit
14:07:39.1734 [INFO] uart5: [output] Begin synthetic workload!
14:07:39.1735 [INFO] uart5: [virt:  34.28s (+0.2ms)] Begin synthetic workload!
14:07:39.1851 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'slab resets': 0,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 427478, 'allocation': true}
14:07:39.5760 [INFO] uart5: [virt:  34.33s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177104, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91328, 'obj-in-use': 32, 'instruction count': 1525, 'allocation': false}
14:07:39.5849 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177104, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91072, 'obj-in-use': 31, 'instruction count': 1391, 'allocation': false}
14:07:39.5850 [INFO] uart5: [virt:  34.33s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177104, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91072, 'obj-in-use': 31, 'instruction count': 1391, 'allocation': false}
14:07:39.5946 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177120, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91088, 'obj-in-use': 32, 'instruction count': 1628, 'allocation': true}
14:07:39.5948 [INFO] uart5: [virt:  34.33s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177120, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91088, 'obj-in-use': 32, 'instruction count': 1628, 'allocation': true}
14:07:39.6045 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177136, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91104, 'obj-in-use': 33, 'instruction count': 1628, 'allocation': true}
14:07:39.6046 [INFO] uart5: [virt:  34.33s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177136, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91104, 'obj-in-use': 33, 'instruction count': 1628, 'allocation': true}
14:07:39.6141 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177136, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91072, 'obj-in-use': 32, 'instruction count': 1438, 'allocation': false}
14:07:39.6142 [INFO] uart5: [virt:  34.33s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177136, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91072, 'obj-in-use': 32, 'instruction count': 1438, 'allocation': false}
14:07:39.6208 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177136, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91040, 'obj-in-use': 31, 'instruction count': 1534, 'allocation': false}
14:07:39.6209 [INFO] uart5: [virt:  34.33s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177136, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91040, 'obj-in-use': 31, 'instruction count': 1534, 'allocation': false}
14:07:39.6312 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177648, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91552, 'obj-in-use': 32, 'instruction count': 1634, 'allocation': true}
14:07:39.6313 [INFO] uart5: [virt:  34.33s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177648, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91552, 'obj-in-use': 32, 'instruction count': 1634, 'allocation': true}
14:07:39.6412 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177648, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87456, 'obj-in-use': 31, 'instruction count': 1459, 'allocation': false}
14:07:39.6413 [INFO] uart5: [virt:  34.33s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177648, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87456, 'obj-in-use': 31, 'instruction count': 1459, 'allocation': false}
14:07:39.6517 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177648, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87440, 'obj-in-use': 30, 'instruction count': 1511, 'allocation': false}
14:07:39.6518 [INFO] uart5: [virt:  34.33s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177648, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87440, 'obj-in-use': 30, 'instruction count': 1511, 'allocation': false}
14:07:39.6629 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177680, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87472, 'obj-in-use': 31, 'instruction count': 1629, 'allocation': true}
14:07:39.6630 [INFO] uart5: [virt:  34.34s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177680, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87472, 'obj-in-use': 31, 'instruction count': 1629, 'allocation': true}
14:07:39.6737 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177936, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87728, 'obj-in-use': 32, 'instruction count': 1768, 'allocation': true}
14:07:39.6738 [INFO] uart5: [virt:  34.34s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177936, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87728, 'obj-in-use': 32, 'instruction count': 1768, 'allocation': true}
14:07:39.6841 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 177936, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87696, 'obj-in-use': 31, 'instruction count': 1530, 'allocation': false}
14:07:39.6842 [INFO] uart5: [virt:  34.34s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 177936, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87696, 'obj-in-use': 31, 'instruction count': 1530, 'allocation': false}
14:07:39.6941 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178448, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 88208, 'obj-in-use': 32, 'instruction count': 1638, 'allocation': true}
14:07:39.6942 [INFO] uart5: [virt:  34.34s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178448, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 88208, 'obj-in-use': 32, 'instruction count': 1638, 'allocation': true}
14:07:39.7048 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178512, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 88272, 'obj-in-use': 33, 'instruction count': 1616, 'allocation': true}
14:07:39.7049 [INFO] uart5: [virt:  34.34s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178512, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 88272, 'obj-in-use': 33, 'instruction count': 1616, 'allocation': true}
14:07:39.7182 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178512, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 88016, 'obj-in-use': 32, 'instruction count': 1299, 'allocation': false}
14:07:39.7183 [INFO] uart5: [virt:  34.34s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178512, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 88016, 'obj-in-use': 32, 'instruction count': 1299, 'allocation': false}
14:07:39.7257 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178640, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 88144, 'obj-in-use': 33, 'instruction count': 1557, 'allocation': true}
14:07:39.7258 [INFO] uart5: [virt:  34.34s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178640, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 88144, 'obj-in-use': 33, 'instruction count': 1557, 'allocation': true}
14:07:39.7369 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178640, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 47184, 'obj-in-use': 23, 'instruction count': 14171, 'allocation': false}
14:07:39.7370 [INFO] uart5: [virt:  34.34s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178640, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 47184, 'obj-in-use': 23, 'instruction count': 14171, 'allocation': false}
14:07:39.7633 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 47440, 'obj-in-use': 24, 'instruction count': 1768, 'allocation': true}
14:07:39.7634 [INFO] uart5: [virt: 34.35s (+10.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 47440, 'obj-in-use': 24, 'instruction count': 1768, 'allocation': true}
14:07:39.7754 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46928, 'obj-in-use': 23, 'instruction count': 3378, 'allocation': false}
14:07:39.7755 [INFO] uart5: [virt:  34.35s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46928, 'obj-in-use': 23, 'instruction count': 3378, 'allocation': false}
14:07:39.7898 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46912, 'obj-in-use': 22, 'instruction count': 1379, 'allocation': false}
14:07:39.7899 [INFO] uart5: [virt:  34.35s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46912, 'obj-in-use': 22, 'instruction count': 1379, 'allocation': false}
14:07:39.8016 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46896, 'obj-in-use': 21, 'instruction count': 1541, 'allocation': false}
14:07:39.8017 [INFO] uart5: [virt:  34.35s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46896, 'obj-in-use': 21, 'instruction count': 1541, 'allocation': false}
14:07:39.8137 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46640, 'obj-in-use': 20, 'instruction count': 1527, 'allocation': false}
14:07:39.8139 [INFO] uart5: [virt:  34.35s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178896, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46640, 'obj-in-use': 20, 'instruction count': 1527, 'allocation': false}
14:07:39.8266 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 178912, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46656, 'obj-in-use': 21, 'instruction count': 1606, 'allocation': true}
14:07:39.8267 [INFO] uart5: [virt:  34.35s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 178912, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46656, 'obj-in-use': 21, 'instruction count': 1606, 'allocation': true}
14:07:39.8416 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46912, 'obj-in-use': 22, 'instruction count': 1768, 'allocation': true}
14:07:39.8417 [INFO] uart5: [virt:  34.35s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46912, 'obj-in-use': 22, 'instruction count': 1768, 'allocation': true}
14:07:39.8533 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46896, 'obj-in-use': 21, 'instruction count': 1531, 'allocation': false}
14:07:39.8534 [INFO] uart5: [virt:  34.35s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 46896, 'obj-in-use': 21, 'instruction count': 1531, 'allocation': false}
14:07:39.8666 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 22320, 'obj-in-use': 15, 'instruction count': 7455, 'allocation': false}
14:07:39.8667 [INFO] uart5: [virt:  34.35s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 22320, 'obj-in-use': 15, 'instruction count': 7455, 'allocation': false}
14:07:39.8772 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 18224, 'obj-in-use': 14, 'instruction count': 1579, 'allocation': false}
14:07:39.8773 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 18224, 'obj-in-use': 14, 'instruction count': 1579, 'allocation': false}
14:07:39.8906 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 14128, 'obj-in-use': 13, 'instruction count': 1555, 'allocation': false}
14:07:39.8907 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179168, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 14128, 'obj-in-use': 13, 'instruction count': 1555, 'allocation': false}
14:07:39.8988 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 14160, 'obj-in-use': 14, 'instruction count': 1633, 'allocation': true}
14:07:39.8989 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 14160, 'obj-in-use': 14, 'instruction count': 1633, 'allocation': true}
14:07:39.9131 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 10064, 'obj-in-use': 13, 'instruction count': 1577, 'allocation': false}
14:07:39.9132 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 10064, 'obj-in-use': 13, 'instruction count': 1577, 'allocation': false}
14:07:39.9246 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 9808, 'obj-in-use': 12, 'instruction count': 1527, 'allocation': false}
14:07:39.9247 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 9808, 'obj-in-use': 12, 'instruction count': 1527, 'allocation': false}
14:07:39.9365 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 1616, 'obj-in-use': 10, 'instruction count': 2919, 'allocation': false}
14:07:39.9366 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 1616, 'obj-in-use': 10, 'instruction count': 2919, 'allocation': false}
14:07:39.9507 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 1104, 'obj-in-use': 9, 'instruction count': 3401, 'allocation': false}
14:07:39.9508 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 1104, 'obj-in-use': 9, 'instruction count': 3401, 'allocation': false}
14:07:39.9619 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 592, 'obj-in-use': 8, 'instruction count': 3334, 'allocation': false}
14:07:39.9620 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 592, 'obj-in-use': 8, 'instruction count': 3334, 'allocation': false}
14:07:39.9740 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 576, 'obj-in-use': 7, 'instruction count': 1507, 'allocation': false}
14:07:39.9741 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179200, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 576, 'obj-in-use': 7, 'instruction count': 1507, 'allocation': false}
14:07:39.9854 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179216, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 592, 'obj-in-use': 8, 'instruction count': 1555, 'allocation': true}
14:07:39.9856 [INFO] uart5: [virt:  34.36s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179216, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 592, 'obj-in-use': 8, 'instruction count': 1555, 'allocation': true}
14:07:39.9943 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179232, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 608, 'obj-in-use': 9, 'instruction count': 1602, 'allocation': true}
14:07:39.9944 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179232, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 608, 'obj-in-use': 9, 'instruction count': 1602, 'allocation': true}
14:07:40.0070 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179744, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 1120, 'obj-in-use': 10, 'instruction count': 1634, 'allocation': true}
14:07:40.0071 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179744, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 1120, 'obj-in-use': 10, 'instruction count': 1634, 'allocation': true}
14:07:40.0192 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179808, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 1184, 'obj-in-use': 11, 'instruction count': 1616, 'allocation': true}
14:07:40.0194 [INFO] uart5: [virt:  34.36s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 179808, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 1184, 'obj-in-use': 11, 'instruction count': 1616, 'allocation': true}
14:07:40.0316 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 179808, 'slab resets': 2,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 672, 'obj-in-use': 10, 'instruction count': 3334, 'allocation': false}
